customer_id,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,tenure,is_senior,has_partner,has_dependents
2002-MZHWP,1,0,0,Mailed check,20.5,20.5,TRUE,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE
2003-CKLOR,1,2,0,Electronic check,99.5,6710.5,FALSE,TRUE,TRUE,TRUE,TRUE,67.44,FALSE,FALSE,FALSE
2004-OCQXK,1,2,0,Electronic check,81.95,81.95,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2011-TRQYE,0,1,0,Credit card (automatic),33.5,600,FALSE,TRUE,FALSE,TRUE,FALSE,17.91,FALSE,FALSE,FALSE
2012-NWRPA,2,2,0,Electronic check,99.55,1131.2,TRUE,TRUE,TRUE,TRUE,TRUE,11.36,TRUE,TRUE,FALSE
2013-SGDXK,1,2,0,Electronic check,84.3,84.3,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2018-PZKMU,1,2,0,Electronic check,103.1,970.45,FALSE,FALSE,TRUE,TRUE,TRUE,9.41,FALSE,TRUE,TRUE
2018-QKYGT,1,2,0,Electronic check,81.05,81.05,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,TRUE
2023-VQFDL,1,0,0,Electronic check,19,348.8,FALSE,FALSE,TRUE,FALSE,FALSE,18.36,FALSE,FALSE,FALSE
2024-BASKD,1,2,0,Mailed check,74.6,74.6,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2025-JKFWI,2,2,0,Mailed check,99,1301.7,FALSE,TRUE,TRUE,TRUE,TRUE,13.15,FALSE,FALSE,FALSE
2026-TGDHM,1,2,0,Electronic check,79.3,523.15,TRUE,TRUE,TRUE,TRUE,TRUE,6.6,FALSE,FALSE,FALSE
2027-CWDNU,1,2,0,Electronic check,85.6,1601.5,FALSE,FALSE,TRUE,TRUE,TRUE,18.71,FALSE,TRUE,TRUE
2027-FECZV,2,2,0,Electronic check,106.7,1253.9,FALSE,TRUE,TRUE,TRUE,TRUE,11.75,FALSE,FALSE,FALSE
2027-OAQQC,0,1,0,Bank transfer (automatic),49.05,2076.2,TRUE,TRUE,FALSE,TRUE,FALSE,42.33,FALSE,FALSE,FALSE
2027-WKXMW,2,2,0,Electronic check,108.75,6871.7,TRUE,FALSE,TRUE,TRUE,TRUE,63.19,FALSE,TRUE,FALSE
2034-CGRHZ,2,2,0,Credit card (automatic),102.95,2496.7,FALSE,TRUE,TRUE,TRUE,TRUE,24.25,TRUE,FALSE,FALSE
2034-GDRCN,1,2,0,Electronic check,90.4,168.2,TRUE,TRUE,TRUE,TRUE,TRUE,1.86,FALSE,FALSE,FALSE
2037-SGXHH,2,2,0,Electronic check,94.65,3624.3,FALSE,TRUE,TRUE,TRUE,TRUE,38.29,FALSE,TRUE,TRUE
2038-LLMLM,2,2,0,Electronic check,103.85,4946.05,TRUE,FALSE,TRUE,TRUE,TRUE,47.63,FALSE,FALSE,FALSE
2038-OEQZH,1,2,0,Electronic check,86.05,308.1,FALSE,FALSE,TRUE,TRUE,TRUE,3.58,FALSE,FALSE,FALSE
2038-YSEZE,2,1,0,Mailed check,67.45,1801.1,TRUE,FALSE,TRUE,TRUE,TRUE,26.7,FALSE,FALSE,FALSE
2040-VZIKE,2,2,0,Mailed check,100.85,4847.35,TRUE,FALSE,TRUE,TRUE,TRUE,48.06,FALSE,TRUE,FALSE
2041-JIJCI,2,1,0,Electronic check,64,370.25,TRUE,FALSE,TRUE,TRUE,TRUE,5.79,FALSE,FALSE,FALSE
2043-WVTQJ,1,1,0,Mailed check,55.7,55.7,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE
2045-BMBTJ,0,1,0,Bank transfer (automatic),59.45,1884.65,TRUE,FALSE,FALSE,TRUE,FALSE,31.7,TRUE,FALSE,FALSE
2049-BAFNW,0,1,0,Mailed check,35.9,35.9,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE
2055-PDADH,1,2,0,Electronic check,70.4,204.7,TRUE,TRUE,TRUE,TRUE,TRUE,2.91,TRUE,FALSE,FALSE
2055-SIFSS,2,1,0,Bank transfer (automatic),51.65,2838.55,TRUE,FALSE,TRUE,TRUE,TRUE,54.96,TRUE,TRUE,FALSE
2057-ZBLPD,2,2,0,Electronic check,86.5,1808.7,TRUE,TRUE,TRUE,TRUE,TRUE,20.91,FALSE,TRUE,FALSE
2058-DCJBE,1,2,0,Electronic check,69.75,324.6,FALSE,TRUE,TRUE,TRUE,TRUE,4.65,FALSE,FALSE,FALSE
2061-VVFST,1,0,0,Bank transfer (automatic),19.5,805.2,TRUE,FALSE,TRUE,FALSE,FALSE,41.29,FALSE,TRUE,FALSE
2067-QYTCF,2,2,0,Electronic check,111.15,6953.4,TRUE,FALSE,TRUE,TRUE,TRUE,62.56,FALSE,TRUE,FALSE
2070-FNEXE,1,2,0,Bank transfer (automatic),76.45,503.6,TRUE,TRUE,TRUE,TRUE,TRUE,6.59,TRUE,FALSE,FALSE
2070-XYMFH,2,2,0,Mailed check,79.35,1835.3,TRUE,FALSE,TRUE,TRUE,TRUE,23.13,TRUE,FALSE,FALSE
2074-GKOWZ,1,2,0,Bank transfer (automatic),89.55,185.55,FALSE,TRUE,TRUE,TRUE,TRUE,2.07,FALSE,TRUE,TRUE
2074-GUHPQ,2,2,0,Credit card (automatic),92.7,1556.85,TRUE,FALSE,TRUE,TRUE,TRUE,16.79,FALSE,FALSE,TRUE
2075-RMJIK,1,1,0,Mailed check,49.4,232.55,TRUE,FALSE,TRUE,TRUE,TRUE,4.71,FALSE,TRUE,TRUE
2077-MPJQO,2,2,0,Electronic check,75.4,533.05,FALSE,FALSE,TRUE,TRUE,TRUE,7.07,TRUE,TRUE,FALSE
2079-FBMZK,1,2,0,Mailed check,69.25,418.4,TRUE,TRUE,TRUE,TRUE,TRUE,6.04,FALSE,FALSE,FALSE
2080-CAZNM,2,2,0,Electronic check,104.4,4133.95,TRUE,FALSE,TRUE,TRUE,TRUE,39.6,TRUE,FALSE,FALSE
2080-GKCWQ,1,2,0,Electronic check,74.95,151.75,FALSE,FALSE,TRUE,TRUE,TRUE,2.02,FALSE,FALSE,FALSE
2080-SRCDE,2,0,0,Mailed check,25.4,25.4,TRUE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE
2081-KJSQF,1,0,0,Mailed check,20.25,20.25,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE
2081-VEYEH,1,2,0,Electronic check,107.95,318.6,FALSE,FALSE,TRUE,TRUE,TRUE,2.95,FALSE,FALSE,FALSE
2082-CEFLT,1,1,0,Electronic check,45.6,45.6,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2082-OJVTK,2,2,0,Electronic check,89.2,2698.35,FALSE,TRUE,TRUE,TRUE,TRUE,30.25,FALSE,TRUE,TRUE
2085-JVGAD,1,0,0,Bank transfer (automatic),20.35,697.65,FALSE,FALSE,TRUE,FALSE,FALSE,34.28,FALSE,TRUE,FALSE
2087-QAREY,1,1,0,Mailed check,54.7,1178.75,TRUE,FALSE,TRUE,TRUE,TRUE,21.55,FALSE,TRUE,FALSE
2091-MJTFX,0,1,0,Credit card (automatic),51.2,1561.5,TRUE,TRUE,FALSE,TRUE,FALSE,30.5,FALSE,TRUE,TRUE
2091-RFFBA,2,2,0,Electronic check,73.9,2217.15,TRUE,TRUE,TRUE,TRUE,TRUE,30,TRUE,FALSE,FALSE
2096-XOTMO,1,0,0,Mailed check,19.35,275.9,TRUE,FALSE,TRUE,FALSE,FALSE,14.26,FALSE,TRUE,TRUE
2100-BDNSN,2,1,0,Bank transfer (automatic),67.95,350.3,TRUE,TRUE,TRUE,TRUE,TRUE,5.16,FALSE,TRUE,FALSE
2101-RANCD,2,2,0,Electronic check,73.1,4144.9,TRUE,FALSE,TRUE,TRUE,TRUE,56.7,FALSE,FALSE,FALSE
2103-ZRXFN,2,1,0,Mailed check,50.75,50.75,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2105-PHWON,2,2,0,Credit card (automatic),95,3008.15,TRUE,FALSE,TRUE,TRUE,TRUE,31.66,FALSE,TRUE,FALSE
2107-FBPTK,2,2,0,Electronic check,104.1,3121.1,TRUE,FALSE,TRUE,TRUE,TRUE,29.98,TRUE,FALSE,FALSE
2108-GLPQB,2,1,0,Credit card (automatic),55.55,1405.3,FALSE,FALSE,TRUE,TRUE,TRUE,25.3,FALSE,TRUE,FALSE
2108-XWMPY,0,1,0,Mailed check,35.45,106.85,FALSE,TRUE,FALSE,TRUE,FALSE,3.01,FALSE,FALSE,FALSE
2108-YKQTY,1,1,0,Credit card (automatic),50.7,151.3,TRUE,TRUE,TRUE,TRUE,TRUE,2.98,FALSE,FALSE,FALSE
2111-DWYHN,1,0,0,Mailed check,21.1,21.1,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE
2114-MGINA,1,2,0,Mailed check,89.8,1129.1,TRUE,TRUE,TRUE,TRUE,TRUE,12.57,FALSE,FALSE,FALSE
2115-BFTIW,1,2,0,Mailed check,70.95,1767.35,FALSE,TRUE,TRUE,TRUE,TRUE,24.91,FALSE,FALSE,FALSE
2120-SMPEX,1,0,0,Mailed check,20.15,536.35,FALSE,FALSE,TRUE,FALSE,FALSE,26.62,FALSE,FALSE,FALSE
2122-YWVYA,1,2,0,Electronic check,75.4,1380.4,TRUE,FALSE,TRUE,TRUE,TRUE,18.31,FALSE,FALSE,FALSE
2123-AGEEN,1,2,0,Electronic check,84.35,609.65,TRUE,FALSE,TRUE,TRUE,TRUE,7.23,TRUE,FALSE,FALSE
2129-ALKBS,2,0,0,Electronic check,26.2,1077.5,TRUE,FALSE,TRUE,FALSE,FALSE,41.13,FALSE,TRUE,TRUE
2133-TSRRM,1,2,0,Bank transfer (automatic),105.35,3688.6,TRUE,FALSE,TRUE,TRUE,TRUE,35.01,FALSE,FALSE,TRUE
2135-DQWAQ,1,2,0,Mailed check,85.3,420.45,TRUE,FALSE,TRUE,TRUE,TRUE,4.93,FALSE,FALSE,FALSE
2135-RXIHG,1,1,0,Electronic check,45.65,45.65,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2139-FQHLM,1,2,0,Mailed check,89.95,1682.4,FALSE,FALSE,TRUE,TRUE,TRUE,18.7,FALSE,FALSE,FALSE
2141-RRYGO,1,1,0,Bank transfer (automatic),68.65,261.25,TRUE,TRUE,TRUE,TRUE,TRUE,3.81,FALSE,FALSE,FALSE
2144-BFDSO,2,2,0,Bank transfer (automatic),108.75,5431.9,TRUE,FALSE,TRUE,TRUE,TRUE,49.95,TRUE,TRUE,FALSE
2150-UWTFY,1,1,0,Mailed check,61.15,1422.05,TRUE,TRUE,TRUE,TRUE,TRUE,23.26,FALSE,TRUE,TRUE
2154-KVJFF,2,2,0,Electronic check,79.75,1111.85,TRUE,TRUE,TRUE,TRUE,TRUE,13.94,FALSE,FALSE,FALSE
2155-AMQRX,2,1,0,Credit card (automatic),54.9,1505.15,TRUE,FALSE,TRUE,TRUE,TRUE,27.42,FALSE,FALSE,FALSE
2159-TURXX,1,0,0,Credit card (automatic),20.05,95.55,FALSE,FALSE,TRUE,FALSE,FALSE,4.77,FALSE,FALSE,FALSE
2164-SOQXL,1,0,0,Mailed check,20.05,406.05,TRUE,FALSE,TRUE,FALSE,FALSE,20.25,FALSE,TRUE,TRUE
2171-UDMFD,1,0,0,Credit card (automatic),19.45,674.55,FALSE,FALSE,TRUE,FALSE,FALSE,34.68,FALSE,TRUE,TRUE
2178-PMGCJ,1,2,0,Mailed check,69.7,1490.4,FALSE,FALSE,TRUE,TRUE,TRUE,21.38,FALSE,FALSE,FALSE
2180-DXNEG,1,2,0,Electronic check,96,1062.1,TRUE,TRUE,TRUE,TRUE,TRUE,11.06,FALSE,FALSE,FALSE
2181-UAESM,1,1,0,Electronic check,53.45,119.5,FALSE,FALSE,TRUE,TRUE,TRUE,2.24,FALSE,FALSE,FALSE
2186-QZEYA,2,1,0,Bank transfer (automatic),58.55,1718.95,TRUE,FALSE,TRUE,TRUE,TRUE,29.36,TRUE,FALSE,FALSE
2187-LZGPL,0,1,0,Credit card (automatic),40.1,293.3,TRUE,TRUE,FALSE,TRUE,FALSE,7.31,FALSE,FALSE,FALSE
2187-PKZAY,1,2,0,Bank transfer (automatic),79.95,1043.4,FALSE,FALSE,TRUE,TRUE,TRUE,13.05,FALSE,FALSE,FALSE
2189-UXTKY,2,1,0,Electronic check,79.2,1742.75,TRUE,TRUE,TRUE,TRUE,TRUE,22,FALSE,TRUE,FALSE
2189-WWOEW,1,2,0,Bank transfer (automatic),85.9,1269.55,TRUE,TRUE,TRUE,TRUE,TRUE,14.78,FALSE,FALSE,TRUE
2190-BCXEC,2,2,0,Credit card (automatic),78.85,3126.85,TRUE,FALSE,TRUE,TRUE,TRUE,39.66,FALSE,TRUE,FALSE
2195-VVRJF,1,1,0,Credit card (automatic),59.1,1011.05,FALSE,FALSE,TRUE,TRUE,TRUE,17.11,TRUE,TRUE,FALSE
2195-ZRVAX,1,2,0,Electronic check,85.3,4045.65,TRUE,TRUE,TRUE,TRUE,TRUE,47.43,FALSE,TRUE,FALSE
2202-CUYXZ,1,2,0,Electronic check,84.85,84.85,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2202-OUTMO,2,1,0,Bank transfer (automatic),60.85,2003.6,TRUE,FALSE,TRUE,TRUE,TRUE,32.93,FALSE,TRUE,FALSE
2203-GHNWN,2,2,0,Mailed check,79.65,1928.7,TRUE,FALSE,TRUE,TRUE,TRUE,24.21,FALSE,TRUE,FALSE
2205-YMZZJ,2,2,0,Electronic check,84.8,546.95,FALSE,TRUE,TRUE,TRUE,TRUE,6.45,TRUE,FALSE,FALSE
2207-NHRJK,1,1,0,Electronic check,50.8,50.8,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2207-OBZNX,1,1,0,Mailed check,51,354.05,FALSE,TRUE,TRUE,TRUE,TRUE,6.94,FALSE,FALSE,FALSE
2207-QPJED,1,2,0,Electronic check,90,3371.75,TRUE,FALSE,TRUE,TRUE,TRUE,37.46,TRUE,TRUE,FALSE
2208-NQBCT,1,2,0,Electronic check,81.95,2070.05,TRUE,FALSE,TRUE,TRUE,TRUE,25.26,FALSE,TRUE,TRUE
2208-UGTGR,2,2,0,Electronic check,98.6,5581.05,FALSE,FALSE,TRUE,TRUE,TRUE,56.6,FALSE,FALSE,FALSE
2209-XADXF,0,1,0,Bank transfer (automatic),25.25,25.25,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE
2215-ZAFGX,2,2,0,Electronic check,85.5,791.7,FALSE,FALSE,TRUE,TRUE,TRUE,9.26,FALSE,FALSE,FALSE
2219-MVUSO,1,1,0,Mailed check,45.15,438.4,FALSE,TRUE,TRUE,TRUE,TRUE,9.71,FALSE,FALSE,FALSE
2220-IAHLS,1,0,0,Credit card (automatic),19.4,19.4,TRUE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE
2223-KAGMX,1,0,0,Bank transfer (automatic),19.4,289.3,TRUE,TRUE,TRUE,FALSE,FALSE,14.91,FALSE,FALSE,FALSE
2227-JRSJX,1,2,0,Bank transfer (automatic),99.15,1956.4,TRUE,FALSE,TRUE,TRUE,TRUE,19.73,FALSE,FALSE,FALSE
2229-VWQJH,1,1,0,Credit card (automatic),49.3,1233.25,TRUE,FALSE,TRUE,TRUE,TRUE,25.02,FALSE,FALSE,FALSE
2232-DMLXU,1,1,0,Mailed check,55.2,55.2,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE
2233-FAGXV,2,0,0,Mailed check,24.3,132.25,TRUE,FALSE,TRUE,FALSE,FALSE,5.44,FALSE,TRUE,TRUE
2235-DWLJU,0,1,0,Electronic check,44.4,263.05,TRUE,FALSE,FALSE,TRUE,FALSE,5.92,TRUE,FALSE,FALSE
2235-ZGKPT,2,1,0,Mailed check,50.85,239.55,TRUE,TRUE,TRUE,TRUE,TRUE,4.71,FALSE,TRUE,TRUE
2240-HSJQD,2,2,0,Mailed check,81.85,3141.7,FALSE,FALSE,TRUE,TRUE,TRUE,38.38,FALSE,FALSE,TRUE
2243-FNMMI,1,0,0,Mailed check,19.4,415.4,FALSE,FALSE,TRUE,FALSE,FALSE,21.41,FALSE,FALSE,FALSE
2249-YPRNG,2,2,0,Bank transfer (automatic),105.85,2239.65,TRUE,TRUE,TRUE,TRUE,TRUE,21.16,FALSE,TRUE,TRUE
2250-IVBWA,1,2,0,Electronic check,81.05,5135.35,FALSE,FALSE,TRUE,TRUE,TRUE,63.36,FALSE,TRUE,TRUE
2254-DLXRI,2,2,0,Mailed check,79.15,79.15,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2257-BOVXD,2,1,0,Credit card (automatic),66.6,979.5,FALSE,FALSE,TRUE,TRUE,TRUE,14.71,FALSE,TRUE,FALSE
2260-USTRB,1,2,0,Bank transfer (automatic),70.2,115.95,TRUE,TRUE,TRUE,TRUE,TRUE,1.65,TRUE,FALSE,FALSE
2262-SLNVK,1,2,0,Electronic check,70.1,70.1,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2265-CYWIV,2,2,0,Electronic check,99.6,347.65,TRUE,TRUE,TRUE,TRUE,TRUE,3.49,TRUE,TRUE,FALSE
2267-FPIMA,2,2,0,Credit card (automatic),94.4,4914.9,FALSE,FALSE,TRUE,TRUE,TRUE,52.06,FALSE,TRUE,FALSE
2267-WTPYD,2,2,0,Credit card (automatic),94,5438.95,TRUE,FALSE,TRUE,TRUE,TRUE,57.86,TRUE,TRUE,FALSE
2270-CHBFN,2,2,0,Credit card (automatic),95.1,4060.55,TRUE,FALSE,TRUE,TRUE,TRUE,42.7,FALSE,TRUE,FALSE
2272-QAGFO,2,2,0,Electronic check,74.3,1096.25,TRUE,TRUE,TRUE,TRUE,TRUE,14.75,TRUE,FALSE,FALSE
2272-UOINI,1,1,0,Electronic check,78.5,571.05,TRUE,FALSE,TRUE,TRUE,TRUE,7.27,FALSE,FALSE,FALSE
2273-QCKXA,1,1,0,Mailed check,49.05,49.05,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2275-RBYQS,1,1,0,Mailed check,45.4,45.4,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2276-YDAVZ,2,2,0,Credit card (automatic),75.1,270.7,TRUE,TRUE,TRUE,TRUE,TRUE,3.6,FALSE,FALSE,FALSE
2277-DJJDL,2,2,0,Electronic check,99,6017.9,FALSE,FALSE,TRUE,TRUE,TRUE,60.79,TRUE,TRUE,FALSE
2277-VWCNI,2,1,0,Mailed check,48.75,179.85,TRUE,FALSE,TRUE,TRUE,TRUE,3.69,TRUE,FALSE,FALSE
2279-AXJJK,2,2,0,Credit card (automatic),95.65,5088.4,FALSE,FALSE,TRUE,TRUE,TRUE,53.2,FALSE,TRUE,FALSE
2294-DMMUS,2,1,0,Credit card (automatic),70.45,4300.45,TRUE,FALSE,TRUE,TRUE,TRUE,61.04,FALSE,TRUE,TRUE
2302-ANTDP,2,2,0,Electronic check,117.45,5438.9,TRUE,TRUE,TRUE,TRUE,TRUE,46.31,TRUE,TRUE,FALSE
2303-PJYHN,1,0,0,Bank transfer (automatic),19.85,52,TRUE,FALSE,TRUE,FALSE,FALSE,2.62,FALSE,TRUE,FALSE
2305-MRGLV,1,2,0,Bank transfer (automatic),76.55,2065.4,FALSE,FALSE,TRUE,TRUE,TRUE,26.98,FALSE,TRUE,FALSE
2308-STERM,1,0,0,Mailed check,19.4,61.05,TRUE,FALSE,TRUE,FALSE,FALSE,3.15,FALSE,FALSE,FALSE
2309-OSFEU,0,1,0,Mailed check,33.9,298.45,FALSE,TRUE,FALSE,TRUE,FALSE,8.8,FALSE,FALSE,FALSE
2311-QYMUQ,1,2,0,Credit card (automatic),89.45,1430.25,TRUE,TRUE,TRUE,TRUE,TRUE,15.99,FALSE,TRUE,TRUE
2320-JRSDE,1,0,0,Electronic check,19.9,19.9,TRUE,TRUE,TRUE,FALSE,FALSE,1,FALSE,TRUE,TRUE
2320-SLKMB,0,1,0,Credit card (automatic),44.45,1183.8,TRUE,FALSE,FALSE,TRUE,FALSE,26.63,FALSE,FALSE,FALSE
2320-YKQBO,1,0,0,Mailed check,19.3,144.95,TRUE,FALSE,TRUE,FALSE,FALSE,7.51,FALSE,FALSE,FALSE
2322-VCZHZ,1,2,0,Electronic check,90,2024.1,FALSE,FALSE,TRUE,TRUE,TRUE,22.49,TRUE,TRUE,FALSE
2325-NBPZG,1,2,0,Electronic check,74.55,233.65,TRUE,FALSE,TRUE,TRUE,TRUE,3.13,FALSE,FALSE,FALSE
2332-EFBJY,1,0,0,Mailed check,19.7,342.4,FALSE,TRUE,TRUE,FALSE,FALSE,17.38,FALSE,FALSE,FALSE
2338-BQEZT,1,1,0,Credit card (automatic),50.55,2832.75,TRUE,FALSE,TRUE,TRUE,TRUE,56.04,FALSE,FALSE,FALSE
2342-CKIAO,1,0,0,Mailed check,20.3,41.2,TRUE,FALSE,TRUE,FALSE,FALSE,2.03,FALSE,FALSE,FALSE
2344-JMOGN,1,2,0,Mailed check,94.85,890.6,FALSE,TRUE,TRUE,TRUE,TRUE,9.39,FALSE,TRUE,FALSE
2346-DJQTB,0,1,0,Electronic check,24.15,812.5,TRUE,FALSE,FALSE,TRUE,FALSE,33.64,FALSE,FALSE,FALSE
2347-WKKAE,2,2,0,Electronic check,94.4,4014.6,FALSE,FALSE,TRUE,TRUE,TRUE,42.53,FALSE,TRUE,FALSE
2357-COQEK,2,2,0,Electronic check,103.3,2890.65,TRUE,TRUE,TRUE,TRUE,TRUE,27.98,TRUE,FALSE,FALSE
2359-KLTEK,1,2,0,Bank transfer (automatic),94.9,3848,TRUE,FALSE,TRUE,TRUE,TRUE,40.55,FALSE,TRUE,TRUE
2359-KMGLI,2,2,0,Electronic check,80.25,1861.5,FALSE,TRUE,TRUE,TRUE,TRUE,23.2,FALSE,FALSE,FALSE
2360-RDGRO,2,2,0,Electronic check,104.25,6812.95,FALSE,FALSE,TRUE,TRUE,TRUE,65.35,FALSE,TRUE,FALSE
2362-IBOOY,2,2,0,Electronic check,84.75,3050.15,FALSE,TRUE,TRUE,TRUE,TRUE,35.99,FALSE,FALSE,FALSE
2363-BJLSL,1,1,0,Bank transfer (automatic),80.4,4981.15,FALSE,FALSE,TRUE,TRUE,TRUE,61.95,FALSE,FALSE,FALSE
2369-FEVNO,1,0,0,Mailed check,19.9,19.9,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE
2369-UAPKZ,2,2,0,Mailed check,104.1,541.9,FALSE,TRUE,TRUE,TRUE,TRUE,5.21,FALSE,FALSE,FALSE
2371-JQHZZ,2,2,0,Electronic check,93,2248.05,FALSE,FALSE,TRUE,TRUE,TRUE,24.17,FALSE,TRUE,FALSE
2371-JUNGC,1,0,0,Mailed check,20.25,208,FALSE,FALSE,TRUE,FALSE,FALSE,10.27,FALSE,FALSE,FALSE
2372-HWUHI,1,1,0,Electronic check,44.35,81.25,FALSE,TRUE,TRUE,TRUE,TRUE,1.83,FALSE,FALSE,FALSE
2373-NTKOD,1,1,0,Electronic check,66.25,546.45,FALSE,FALSE,TRUE,TRUE,TRUE,8.25,FALSE,FALSE,FALSE
2378-HTWFW,2,2,0,Credit card (automatic),91,3180.5,FALSE,FALSE,TRUE,TRUE,TRUE,34.95,TRUE,FALSE,FALSE
2378-VTKDH,2,2,0,Electronic check,104.35,6578.55,FALSE,FALSE,TRUE,TRUE,TRUE,63.04,TRUE,TRUE,FALSE
2379-ENZGV,1,2,0,Electronic check,84.85,523.5,FALSE,TRUE,TRUE,TRUE,TRUE,6.17,FALSE,FALSE,FALSE
2386-LAHRK,1,1,0,Mailed check,53.5,53.5,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2386-OWURY,1,2,0,Electronic check,95.3,5817.7,TRUE,FALSE,TRUE,TRUE,TRUE,61.05,FALSE,FALSE,FALSE
2391-SOORI,1,1,0,Electronic check,49.35,219.65,FALSE,TRUE,TRUE,TRUE,TRUE,4.45,FALSE,FALSE,TRUE
2393-DIVAI,1,0,0,Mailed check,20,61.7,TRUE,FALSE,TRUE,FALSE,FALSE,3.09,FALSE,FALSE,FALSE
2397-BRLOM,1,2,0,Credit card (automatic),80.45,583.45,FALSE,TRUE,TRUE,TRUE,TRUE,7.25,TRUE,TRUE,TRUE
2398-YPMUR,1,2,0,Electronic check,70.15,916.75,TRUE,TRUE,TRUE,TRUE,TRUE,13.07,TRUE,TRUE,FALSE
2408-PSJVE,1,1,0,Mailed check,61.9,2924.05,FALSE,FALSE,TRUE,TRUE,TRUE,47.24,FALSE,TRUE,TRUE
2408-WITXK,0,1,0,Electronic check,34.7,329.8,TRUE,TRUE,FALSE,TRUE,FALSE,9.5,TRUE,FALSE,FALSE
2410-CIYFZ,1,0,0,Mailed check,20.4,42.9,FALSE,FALSE,TRUE,FALSE,FALSE,2.1,FALSE,FALSE,TRUE
2424-WVHPL,1,2,0,Electronic check,74.7,74.7,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE
2428-ZMCTB,1,0,0,Credit card (automatic),19.75,208.25,FALSE,FALSE,TRUE,FALSE,FALSE,10.54,FALSE,FALSE,FALSE
2430-USGXP,2,2,0,Electronic check,101.05,2391.8,FALSE,TRUE,TRUE,TRUE,TRUE,23.67,FALSE,TRUE,FALSE
2433-KMEAS,2,1,0,Electronic check,54.45,1127.35,FALSE,TRUE,TRUE,TRUE,TRUE,20.7,FALSE,FALSE,FALSE
2436-QBZFP,0,1,0,Electronic check,39.2,849.9,TRUE,FALSE,FALSE,TRUE,FALSE,21.68,FALSE,TRUE,TRUE
2439-LYPMQ,2,2,0,Electronic check,102.6,4009.2,FALSE,FALSE,TRUE,TRUE,TRUE,39.08,TRUE,TRUE,FALSE
2439-QKJUL,1,0,0,Mailed check,20.25,109.8,FALSE,FALSE,TRUE,FALSE,FALSE,5.42,FALSE,FALSE,FALSE
2446-BEGGB,2,2,0,Electronic check,98.25,560.6,TRUE,TRUE,TRUE,TRUE,TRUE,5.71,TRUE,FALSE,FALSE
2446-PLQVO,1,2,0,Electronic check,70.3,70.3,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
2446-ZKVAF,2,1,0,Credit card (automatic),56.8,1074.65,FALSE,FALSE,TRUE,TRUE,TRUE,18.92,FALSE,TRUE,FALSE
2452-KDRRH,2,2,0,Credit card (automatic),101.4,6841.05,FALSE,FALSE,TRUE,TRUE,TRUE,67.47,TRUE,FALSE,FALSE
2452-SNHFZ,1,2,0,Credit card (automatic),75.45,3545.1,TRUE,FALSE,TRUE,TRUE,TRUE,46.99,FALSE,FALSE,FALSE
2454-RPBRZ,2,2,0,Electronic check,98.1,1060.2,TRUE,TRUE,TRUE,TRUE,TRUE,10.81,TRUE,TRUE,FALSE
2455-USLMV,2,2,0,Credit card (automatic),84.75,2613.4,TRUE,FALSE,TRUE,TRUE,TRUE,30.84,FALSE,FALSE,FALSE
2458-EOMRE,1,1,0,Bank transfer (automatic),64.05,733.95,TRUE,FALSE,TRUE,TRUE,TRUE,11.46,FALSE,FALSE,FALSE
